"V1","casename","docket","circuit","cite","year","month","day","unpub","area","enbanc","femplaintiff","name","vote","child","girls","woman","birth","republican","songerID","sons","X","pname","id","pres","mona","yeara","monl","yearl","yearb","yeard","pleft","left","party","state","city","circuit.1","elevate","gender","race","name.1","appres","pleftsum","boom","crossa","crossl","mrespty","prespty","dummy","ids","religion","csb","ba","bast","bapp","ls","lsst","jdpp","graddeg1","graddeg2","graddeg3","pfedjdge","pfjdget","pssc","pslc","plocct","poutsjge","psjdget","pausa","pusa","psgo","psg","pago","paag","pag","pcc","psp","pspros","pmag","pbj","pcab","pcabdept","pscab","pscabdpt","pindreg1","preg1","pindreg2","preg2","pindreg3","preg3","pindreg4","preg4","pindreg5","preg5","phouse","psenate","pgov","pssenate","pshouse","pmayor","pccoun","pccom","pda","plother","plotherl","pgovt","plawprof","pprivate","prevpos","pmagis","pcomct","pdat","pada","pbank","pterr","pcustom","statecab","age","extra1","extra2","extra3","extra4","amon","ayear","X___l","X___j","X___char","pos1","pos1yrs","pos2","pos2yrs","pos3","pos3yrs","pos4","pos4yrs","pos5","pos5yrs","pos6","pos6yrs","pos7","pos7yrs","pos8","pos8yrs","pos9","pos9yrs","pos10","pos10yrs","pos11","pos11yrs","pos12","pos12yrs","pos13","pos13yrs","pos14","pos14yrs","pos15","pos15yrs","type","pred","recdatem","recdatey","reccon","extra5","assets","liable","aba","add1","abamin","seatno","success","seatno2","pseatno","lsuc","ls2","ls3","lp","lp2","lp3","ls1","count","seatno4","pseatno4","sseatno4","seatno3","pseatno3","sseatno3","lsuc2","pseatno2","sseatno2","sseatno","sids","tids","samon","sayear","tamon","tayear","year.1","dsen","rsen","dhouse","rhouse","dal","dak","daz","dar","dca","dco","dct","dde","dfl","dga","dhi","did","dil","din","dio","dks","dky","dla","dme","dmd","dma","dmi","dmn","dms","dmo","dmt","dne","dnv","dnh","dnj","dnm","dny","dnc","dnd","doh","dok","dor","dpa","dri","dsc","dsd","dtn","dtx","dut","dvt","dva","dwa","dwv","dwi","dwy","source1","source2","courtesy","appage","sseatno5","sseatno6","pname2","pname3","pname4","dcother","uporoutt","senmaj","senmin","yeari","yearc","congress","unity","e1","e2","e3","e4","e5","e6","congresi","unityi","hdem","hrep","sdem","srep","hother","sother","yearo","congreso","unityo","recess","networth","agego","service","ageon","capsnames","progressive.vote"
1665,"Gares v. Willingboro Twp.","95-5269","3","90 F.3d 720",1996,7,23,0,"employment","0",1,"Sarokin, Haddon Lee",3,NA,NA,NA,NA,NA,350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1667,"Rossi v. New Jersey","Jan-39","3","39 Fed. Appx. 706",2002,6,6,0,"employment","0",1,"Rendell, Marjorie",1,1,0,1,1947,0,349,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1668,"Blair v. Scott Specialty Gases","01-1096","3","283 F.3d 595",2002,3,13,0,"employment","0",1,"Nygaard, Richard L.",3,0,0,0,1940,1,344,0,447,"Weis, Joseph F.",10790,22,10,1988,99,9999,1940,9999,99,9,0,38,3825,3,25,1,1,"Nygaard, Richard L.",0,3,0,0,2,0,NA,1,344,7,2385,77,1,1,54,0,1,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,1,48,NA,NA,NA,NA,10,1988,NA,NA,"",4,7,31,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19380,NA,NA,0,NA,611844,17232,3,0,0,"03/03/07","0","","03/03/06","02/03/03","04/03/03","09/02/06","02/03/02","04/03/01","09/02/04","02/03/04",1,NA,NA,NA,NA,NA,NA,NA,NA,"","0",NA,NA,NA,NA,NA,NA,1988,55,45,258,177,2,0,1,2,1,1,1,1,2,2,2,0,2,0,1,0,1,2,1,2,2,2,0,1,0,2,2,1,0,2,1,1,1,2,2,1,0,0,1,1,1,2,1,0,1,0,1,2,1,0,13,14,0,48,NA,NA,NA,NA,NA,NA,0,55,45,1988,NA,"",NA,NA,NA,NA,NA,NA,NA,"100TH",1,258,177,55,45,0,0,9999,"",NA,0,594612,8059,8011,48,"NYGAARD",1
1671,"Gruenke v. Seip","98-2041","3","225 F.3d 290",2000,8,21,0,"reproductive rights","0",1,"Weis, Joseph F.",2,3,2,0,1923,1,338,1,644,"Freedman, Abraham",19380,19,3,1973,4,1988,1923,9999,22,3,0,38,3870,3,19,1,1,"Weis, Joseph F.",0,0,1,0,0,0,NA,1,338,4,3870,29,0,1,70,0,0,0,0,0,1,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,50,NA,NA,NA,NA,3,1973,NA,NA,"",1,3,4,2,31,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3270,NA,NA,0,NA,NA,NA,1,0,0,"03/03/06","03/03/07","","03/03/05","06/03/07","08/03/08","02/05/03","06/03/06","08/03/06","02/05/01","06/03/08",1,NA,NA,NA,NA,NA,NA,NA,NA,"","03/03/07",NA,NA,NA,NA,NA,NA,1973,56,42,242,192,2,1,0,2,2,1,1,1,1,2,1,1,1,2,2,0,1,2,2,0,1,1,2,2,2,2,0,2,1,1,1,0,1,1,0,0,0,0,2,1,2,0,1,1,0,1,2,2,2,1,13,14,0,50,NA,NA,NA,NA,NA,NA,1,56,44,1973,1988,"100TH",1,258,177,55,45,NA,NA,"93RD",1,243,192,57,43,0,0,1988,"100TH",1,0,NA,65,15,50,"WEIS",1
1672,"Alexander v. Whitman","95-5414","3","114 F.3d 1392",1997,5,23,0,"reproductive rights","0",1,"Alito, Samuel A., Jr.",1,2,1,0,1950,1,340,1,8,"Gibbons, John J.",127,23,4,1990,99,9999,1950,9999,99,9,0,30,3060,3,25,1,1,"Alito, Samuel A., Jr.",0,3,0,0,2,0,NA,1,340,4,3080,111,0,1,99,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,1,40,NA,NA,NA,NA,4,1990,NA,NA,"",6,3,9,2,7,4,5,4,167,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3470,NA,NA,0,NA,1873405,501786,2,0,0,"03/04/05","0","","03/04/04","01/01/06","03/06/04","09/14/02","01/01/05","03/06/02","","01/01/07",1,NA,NA,NA,NA,NA,NA,NA,NA,"","0",NA,NA,NA,NA,NA,NA,1990,55,45,260,175,2,0,1,2,1,1,2,1,1,2,2,0,2,0,1,0,1,2,1,2,2,2,0,0,0,1,2,2,0,2,1,1,1,2,2,1,0,0,1,1,1,2,1,0,1,1,1,2,1,0,13,14,2,40,NA,NA,NA,NA,NA,NA,0,55,45,1990,NA,"",NA,NA,NA,NA,NA,NA,NA,"101ST",1,260,175,55,45,0,0,9999,"",NA,0,1371619,8049,8009,40,"ALITO",0
1673,"Rhett v. Carnegie Ctr. Assocs.(In re Carnegie Ctr. Assocs.)","96-5566","3","129 F.3d 290",1997,10,31,0,"pregnancy","0",1,"McKee, Theodore Alexander",1,2,2,0,1947,0,343,0,397,"Higginbotham, Aloyisus Leon",23020,92,6,1994,99,9999,1947,9999,99,9,1,38,3860,3,25,1,2,"McKee, Theodore Alexander",1,NA,0,0,2,NA,1,1,343,99,3275,655,1,0,84,1,1,0,0,0,0,0,0,1,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,1,0,1,3,0,0,0,1,0,0,0,1,NA,NA,NA,NA,NA,6,1994,25,26,"e",3,10,528,1,524,3,5,3,31,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4670,NA,NA,0,NA,403000,144000,3,5,5,"03/08/04","0","","03/08/03","03/13/01","0","0","","02/09/02","07/05/04","0",1,NA,NA,NA,NA,NA,NA,NA,NA,"","0",NA,NA,NA,NA,NA,NA,1994,56,44,259,176,2,0,1,2,2,1,2,1,1,1,2,0,2,0,1,0,1,2,1,2,2,2,1,0,0,1,2,2,0,2,1,1,0,2,2,1,0,1,1,1,1,2,0,0,1,1,1,2,2,0,13,14,1,47,NA,NA,NA,NA,NA,NA,0,56,44,1994,NA,"",NA,NA,NA,NA,NA,NA,NA,"103RD",0,258,176,57,43,1,0,9999,"",NA,0,259000,8052,8005,47,"MCKEE",0
1674,"Ocheltree v. Scollon Prods.","01-1648","4","308 F.3d 351",2002,10,10,0,"employment","0",1,"Williams, Karen J.",1,4,2,1,1951,1,431,2,657,"Chapman, Robert F.",22385,23,3,1992,99,9999,1951,9999,99,9,1,40,4065,4,25,2,1,"Williams, Karen J.",0,3,0,1,2,0,NA,1,431,3,4065,244,0,1,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,0,0,0,0,0,0,0,1,41,NA,NA,NA,NA,2,1992,NA,NA,"",31,12,445,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1605,NA,NA,0,NA,5019189,402000,3,0,0,"04/03/06","0","","04/03/05","11/11/02","0","0","05/20/01","","08/08/02","0",1,NA,NA,NA,NA,NA,NA,NA,NA,"","0",NA,NA,NA,NA,NA,NA,1992,57,43,268,167,2,0,1,2,1,1,2,1,1,2,2,0,2,0,1,0,1,2,1,2,2,2,1,0,0,1,2,2,0,2,1,1,1,2,2,1,1,1,1,1,1,2,1,0,1,1,1,2,1,0,13,14,1,41,NA,NA,NA,NA,NA,NA,0,57,43,1992,NA,"",NA,NA,NA,NA,NA,NA,NA,"102ND",1,267,165,56,44,1,0,9999,"",NA,0,4617189,8048,8007,41,"WILLIAMS",0
1675,"Corti v. Storage Tech. Corp.","01-1833","4","304 F.3d 336",2002,9,18,0,"employment","0",1,"King, Robert",3,4,NA,0,1940,0,434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1678,"Dugan v. Albemarle County Sch. Bd.","Jan-35","4","293 F.3d 716",2002,6,17,0,"employment","0",1,"Motz, Diana Gribbon",1,2,1,1,1943,0,433,1,431,"New Seat",23190,92,6,1994,99,9999,1943,9999,99,9,1,20,2010,4,25,2,1,"Motz, Diana Gribbon",1,NA,0,0,2,NA,1,1,433,4,5110,213,1,1,94,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,6,1994,19,20,"o",3,3,31,5,123,14,31,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,0,NA,1528717,31300,2,0,0,"04/14/01","0","","1","04/09/02","0","0","04/09/01","02/06/04","10/07/01","0",1,NA,NA,NA,NA,NA,NA,NA,NA,"","0",NA,NA,NA,NA,NA,NA,1994,56,44,259,176,2,0,1,2,2,1,2,1,1,1,2,0,2,0,1,0,1,2,1,2,2,2,1,0,0,1,2,2,0,2,1,1,0,2,2,1,0,1,1,1,1,2,0,0,1,1,1,2,2,0,13,14,2,51,NA,NA,NA,NA,NA,NA,0,56,44,1994,NA,"",NA,NA,NA,NA,NA,NA,NA,"103RD",0,258,176,57,43,1,0,9999,"",NA,0,1497417,8056,8005,51,"MOTZ",0
1679,"Dennis v. Columbia Colleton Med. Ctr., Inc.","01-1338","4","290 F.3d 639",2002,5,16,0,"employment","0",1,"King, Robert",3,4,NA,0,1940,0,434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1682,"MicroStrategy, Inc. v. Lauricia","00-2297","4","268 F.3d 244",2001,9,27,0,"employment","0",1,"Traxler, William",1,2,0,0,1948,0,435,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1683,"Montgomery v. Maryland","00-2099","4","266 F.3d 334",2001,9,26,0,"employment","0",1,"Wilkins, William W.",1,3,2,0,1942,1,424,1,653,"Sneeden, Emory",20160,22,6,1986,99,9999,1942,9999,99,9,0,40,4035,4,22,1,1,"Wilkins, William W.",0,3,1,0,2,0,NA,1,424,3,4005,138,1,1,137,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,44,NA,NA,NA,NA,6,1986,NA,NA,"",1,5,14,6,443,1,31,3,12,1,167,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,14420,NA,NA,0,NA,NA,NA,2,0,0,"04/11/02","0","","04/11/01","DC.01.08","09/04/02","0","DC.01.07","","","DC.01.09",1,NA,NA,NA,NA,NA,NA,NA,NA,"","0",NA,NA,NA,NA,NA,NA,1986,47,53,253,182,1,0,1,2,1,1,1,1,1,1,2,0,2,0,1,0,1,2,1,2,2,2,0,1,1,2,2,0,0,2,1,1,0,1,2,1,0,0,1,1,0,2,1,0,1,0,0,2,1,0,13,14,1,44,NA,NA,NA,NA,NA,NA,1,53,47,1986,NA,"",NA,NA,NA,NA,NA,NA,NA,"99TH",2,253,182,47,53,0,0,9999,"",NA,0,NA,8057,8013,44,"WILKINS",0
1686,"Safrit v. Cone Mills Corp.","99-2677","4","248 F.3d 306",2001,4,27,0,"employment","0",1,"Traxler, William",1,2,0,0,1948,0,435,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1687,"EEOC v. R&R Ventures","00-1702","4","244 F.3d 334",2001,3,23,0,"employment","0",1,"Wilkins, William W.",3,3,2,0,1942,1,424,1,653,"Sneeden, Emory",20160,22,6,1986,99,9999,1942,9999,99,9,0,40,4035,4,22,1,1,"Wilkins, William W.",0,3,1,0,2,0,NA,1,424,3,4005,138,1,1,137,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,44,NA,NA,NA,NA,6,1986,NA,NA,"",1,5,14,6,443,1,31,3,12,1,167,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,14420,NA,NA,0,NA,NA,NA,2,0,0,"04/11/02","0","","04/11/01","DC.01.08","09/04/02","0","DC.01.07","","","DC.01.09",1,NA,NA,NA,NA,NA,NA,NA,NA,"","0",NA,NA,NA,NA,NA,NA,1986,47,53,253,182,1,0,1,2,1,1,1,1,1,1,2,0,2,0,1,0,1,2,1,2,2,2,0,1,1,2,2,0,0,2,1,1,0,1,2,1,0,0,1,1,0,2,1,0,1,0,0,2,1,0,13,14,1,44,NA,NA,NA,NA,NA,NA,1,53,47,1986,NA,"",NA,NA,NA,NA,NA,NA,NA,"99TH",2,253,182,47,53,0,0,9999,"",NA,0,NA,8057,8013,44,"WILKINS",1
1688,"Gunten v. Maryland","00-1058","4","243 F.3d 858",2001,3,20,0,"employment","0",1,"Motz, Diana Gribbon",1,2,1,1,1943,0,433,1,431,"New Seat",23190,92,6,1994,99,9999,1943,9999,99,9,1,20,2010,4,25,2,1,"Motz, Diana Gribbon",1,NA,0,0,2,NA,1,1,433,4,5110,213,1,1,94,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,6,1994,19,20,"o",3,3,31,5,123,14,31,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,0,NA,1528717,31300,2,0,0,"04/14/01","0","","1","04/09/02","0","0","04/09/01","02/06/04","10/07/01","0",1,NA,NA,NA,NA,NA,NA,NA,NA,"","0",NA,NA,NA,NA,NA,NA,1994,56,44,259,176,2,0,1,2,2,1,2,1,1,1,2,0,2,0,1,0,1,2,1,2,2,2,1,0,0,1,2,2,0,2,1,1,0,2,2,1,0,1,1,1,1,2,0,0,1,1,1,2,2,0,13,14,2,51,NA,NA,NA,NA,NA,NA,0,56,44,1994,NA,"",NA,NA,NA,NA,NA,NA,NA,"103RD",0,258,176,57,43,1,0,9999,"",NA,0,1497417,8056,8005,51,"MOTZ",0
